Species,Site,Treatment.Numeric,Treatment,Petri.Dish,Seed.No,No.Germinated 
Hakea sericea,R.N.P,18L/6D,Long,2,10,0
Hakea sericea,R.N.P,6L/18D,Short,1,1,1
Hakea sericea,R.N.P,6L/18D,Short,1,2,1
Hakea sericea,R.N.P,6L/18D,Short,1,3,0
Hakea sericea,R.N.P,6L/18D,Short,1,4,0
Hakea sericea,R.N.P,6L/18D,Short,1,5,0
Hakea sericea,R.N.P,6L/18D,Short,2,6,1
Hakea sericea,R.N.P,6L/18D,Short,2,7,1
Hakea sericea,R.N.P,6L/18D,Short,2,8,1
Hakea sericea,R.N.P,6L/18D,Short,2,9,1
Hakea sericea,R.N.P,6L/18D,Short,2,10,1
Homalanthus populifolius,B.R.N.P,12L/12D,Control,1,1,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,1,2,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,1,3,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,1,4,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,1,5,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,1,6,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,1,7,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,1,8,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,1,9,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,1,10,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,2,11,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,2,12,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,2,13,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,2,14,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,2,15,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,2,16,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,2,17,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,2,18,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,2,19,0
Homalanthus populifolius,B.R.N.P,12L/12D,Control,2,20,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,1,1,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,1,2,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,1,3,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,1,4,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,1,5,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,1,6,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,1,7,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,1,8,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,1,9,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,1,10,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,2,11,1
Homalanthus populifolius,B.R.N.P,18L/6D,Long,2,12,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,2,13,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,2,14,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,2,15,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,2,16,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,2,17,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,2,18,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,2,19,0
Homalanthus populifolius,B.R.N.P,18L/6D,Long,2,20,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,1,1,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,1,2,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,1,3,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,1,4,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,1,5,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,1,6,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,1,7,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,1,8,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,1,9,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,1,10,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,2,11,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,2,12,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,2,13,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,2,14,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,2,15,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,2,16,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,2,17,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,2,18,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,2,19,0
Homalanthus populifolius,B.R.N.P,6L/18D,Short,2,20,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,1,1
Isotoma anethifolia,B.Rock,12L/12D,Control,1,2,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,3,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,4,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,5,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,6,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,7,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,8,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,9,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,10,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,11,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,12,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,13,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,14,0
Isotoma anethifolia,B.Rock,12L/12D,Control,1,15,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,16,1
Isotoma anethifolia,B.Rock,12L/12D,Control,2,17,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,18,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,19,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,20,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,21,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,22,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,23,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,24,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,25,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,26,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,27,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,28,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,29,0
Isotoma anethifolia,B.Rock,12L/12D,Control,2,30,0
Isotoma anethifolia,B.Rock,18L/6D,Long,1,1,1
Isotoma anethifolia,B.Rock,18L/6D,Long,1,2,1
Isotoma anethifolia,B.Rock,18L/6D,Long,1,3,1
Isotoma anethifolia,B.Rock,18L/6D,Long,1,4,1
Isotoma anethifolia,B.Rock,18L/6D,Long,1,5,1
Isotoma anethifolia,B.Rock,18L/6D,Long,1,6,0
Isotoma anethifolia,B.Rock,18L/6D,Long,1,7,0
Isotoma anethifolia,B.Rock,18L/6D,Long,1,8,0
Isotoma anethifolia,B.Rock,18L/6D,Long,1,9,0
Isotoma anethifolia,B.Rock,18L/6D,Long,1,10,0
Isotoma anethifolia,B.Rock,18L/6D,Long,1,11,1
Isotoma anethifolia,B.Rock,18L/6D,Long,1,12,1
Isotoma anethifolia,B.Rock,18L/6D,Long,1,13,0
Isotoma anethifolia,B.Rock,18L/6D,Long,1,14,0
Isotoma anethifolia,B.Rock,18L/6D,Long,1,15,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,16,1
Isotoma anethifolia,B.Rock,18L/6D,Long,2,17,1
Isotoma anethifolia,B.Rock,18L/6D,Long,2,18,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,19,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,20,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,21,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,22,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,23,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,24,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,25,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,26,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,27,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,28,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,29,0
Isotoma anethifolia,B.Rock,18L/6D,Long,2,30,0
Isotoma anethifolia,B.Rock,6L/18D,Short,1,1,1
Isotoma anethifolia,B.Rock,6L/18D,Short,1,2,1
Isotoma anethifolia,B.Rock,6L/18D,Short,1,3,1
Isotoma anethifolia,B.Rock,6L/18D,Short,1,4,1
Isotoma anethifolia,B.Rock,6L/18D,Short,1,5,1
Isotoma anethifolia,B.Rock,6L/18D,Short,1,6,1
Isotoma anethifolia,B.Rock,6L/18D,Short,1,7,1
Isotoma anethifolia,B.Rock,6L/18D,Short,1,8,1
Isotoma anethifolia,B.Rock,6L/18D,Short,1,9,0
Isotoma anethifolia,B.Rock,6L/18D,Short,1,10,0
Isotoma anethifolia,B.Rock,6L/18D,Short,1,11,0
Isotoma anethifolia,B.Rock,6L/18D,Short,1,12,0
Isotoma anethifolia,B.Rock,6L/18D,Short,1,13,0
Isotoma anethifolia,B.Rock,6L/18D,Short,1,14,0
Isotoma anethifolia,B.Rock,6L/18D,Short,1,15,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,16,1
Isotoma anethifolia,B.Rock,6L/18D,Short,2,17,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,18,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,19,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,20,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,21,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,22,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,23,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,24,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,25,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,26,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,27,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,28,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,29,0
Isotoma anethifolia,B.Rock,6L/18D,Short,2,30,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,1,1
Kunzea ericoides,B.Rock,12L/12D,Control,1,2,1
Kunzea ericoides,B.Rock,12L/12D,Control,1,3,1
Kunzea ericoides,B.Rock,12L/12D,Control,1,4,1
Kunzea ericoides,B.Rock,12L/12D,Control,1,5,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,6,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,7,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,8,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,9,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,10,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,11,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,12,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,13,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,14,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,15,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,16,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,17,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,18,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,19,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,20,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,21,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,22,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,23,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,24,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,25,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,26,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,27,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,28,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,29,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,30,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,31,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,32,0
Kunzea ericoides,B.Rock,12L/12D,Control,1,33,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,1,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,2,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,3,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,4,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,5,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,6,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,7,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,8,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,9,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,10,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,11,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,12,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,13,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,14,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,15,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,16,1
Kunzea ericoides,B.Rock,18L/6D,Long,1,17,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,18,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,19,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,20,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,21,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,22,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,23,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,24,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,25,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,26,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,27,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,28,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,29,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,30,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,31,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,32,0
Kunzea ericoides,B.Rock,18L/6D,Long,1,33,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,1,1
Kunzea ericoides,B.Rock,6L/18D,Short,1,2,1
Kunzea ericoides,B.Rock,6L/18D,Short,1,3,1
Kunzea ericoides,B.Rock,6L/18D,Short,1,4,1
Kunzea ericoides,B.Rock,6L/18D,Short,1,5,1
Kunzea ericoides,B.Rock,6L/18D,Short,1,6,1
Kunzea ericoides,B.Rock,6L/18D,Short,1,7,1
Kunzea ericoides,B.Rock,6L/18D,Short,1,8,1
Kunzea ericoides,B.Rock,6L/18D,Short,1,9,1
Kunzea ericoides,B.Rock,6L/18D,Short,1,10,1
Kunzea ericoides,B.Rock,6L/18D,Short,1,11,1
Kunzea ericoides,B.Rock,6L/18D,Short,1,12,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,13,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,14,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,15,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,16,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,17,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,18,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,19,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,20,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,21,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,22,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,23,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,24,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,25,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,26,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,27,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,28,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,29,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,30,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,31,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,32,0
Kunzea ericoides,B.Rock,6L/18D,Short,1,33,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,1,1
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,2,1
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,3,1
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,4,1
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,5,1
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,6,1
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,7,1
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,8,1
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,9,1
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,10,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,11,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,12,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,13,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,14,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,15,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,16,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,17,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,18,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,19,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,20,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,21,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,22,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,23,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,24,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,25,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,26,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,27,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,28,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,29,0
Leptospermum arachnoides,C.N.R,12L/12D,Control,1,30,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,1,1
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,2,1
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,3,1
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,4,1
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,5,1
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,6,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,7,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,8,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,9,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,10,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,11,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,12,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,13,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,14,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,15,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,16,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,17,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,18,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,19,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,20,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,21,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,22,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,23,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,24,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,25,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,26,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,27,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,28,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,29,0
Leptospermum arachnoides,C.N.R,18L/6D,Long,1,30,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,1,1
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,2,1
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,3,1
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,4,1
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,5,1
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,6,1
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,7,1
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,8,1
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,9,1
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,10,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,11,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,12,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,13,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,14,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,15,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,16,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,17,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,18,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,19,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,20,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,21,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,22,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,23,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,24,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,25,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,26,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,27,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,28,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,29,0
Leptospermum arachnoides,C.N.R,6L/18D,Short,1,30,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,1,1
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,2,1
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,3,1
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,4,1
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,5,1
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,6,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,7,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,8,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,9,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,10,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,11,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,12,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,13,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,14,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,15,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,16,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,17,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,18,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,19,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,20,0
Leptospermum grandifolium,K.N.P,12L/12D,Control,1,21,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,1,1
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,2,1
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,3,1
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,4,1
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,5,1
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,6,1
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,7,1
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,8,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,9,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,10,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,11,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,12,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,13,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,14,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,15,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,16,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,17,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,18,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,19,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,20,0
Leptospermum grandifolium,K.N.P,18L/6D,Long,1,21,0
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,1,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,2,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,3,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,4,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,5,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,6,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,7,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,8,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,9,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,10,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,11,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,12,1
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,13,0
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,14,0
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,15,0
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,16,0
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,17,0
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,18,0
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,19,0
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,20,0
Leptospermum grandifolium,K.N.P,6L/18D,Short,1,21,0
Leptospermum gregarium,T.S,12L/12D,Control,1,1,1
Leptospermum gregarium,T.S,12L/12D,Control,1,2,1
Leptospermum gregarium,T.S,12L/12D,Control,1,3,1
Leptospermum gregarium,T.S,12L/12D,Control,1,4,1
Leptospermum gregarium,T.S,12L/12D,Control,1,5,1
Leptospermum gregarium,T.S,12L/12D,Control,1,6,1
Leptospermum gregarium,T.S,12L/12D,Control,1,7,1
